isbn10,isbn13,title,author,rank,weeks_on_list,amazon_url,listname,description,listpublisheddate
1595230866,9781595230867,THE TYRANNY OF CLICHES,Jonah Goldberg,20,0,http://www.amazon.com/The-Tyranny-Clich?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"The founding editor of National Review Online and author of ""Liberal Fascism"" accuses liberals of lazy thinking, deceptiveness and worse.",2012-05-20
0679405070,9780679405078,THE PASSAGE OF POWER,Robert A Caro,1,2,http://www.amazon.com/The-Passage-Power-Johnson-Vintage/dp/0375713255?tag=NYTBS-20,combined-print-and-e-book-nonfiction,From 1958 through the Kennedy assassination; the fourth volume of “The Years of Lyndon Johnson.”,2012-05-27
030740885X,9780307408853,IN THE GARDEN OF BEASTS,Erik Larson,2,37,http://www.amazon.com/In-Garden-Beasts-American-Hitlers-ebook/dp/B004HFRJM6?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"William E. Dodd, the U.S. ambassador to Germany, and his daughter, Martha, in 1930s Berlin.",2012-05-27
0805095845,9780805095845,MOST TALKATIVE,Andy Cohen,3,1,http://www.amazon.com/Most-Talkative-Stories-Front-Culture/dp/125003146X?tag=NYTBS-20,combined-print-and-e-book-nonfiction,The Bravo executive vice president who oversees “Top Chef” and “The Real Housewives” looks back on his career.,2012-05-27
1400069343,9781400069347,"LOTS OF CANDLES, PLENTY OF CAKE",Anna Quindlen,4,3,http://www.amazon.com/Lots-Candles-Plenty-Cake-Quindlen/dp/0812981669?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"The journalist and novelist, now nearly 60, looks back at her experiences and those of her generation.",2012-05-27
0849946158,9780849946158,HEAVEN IS FOR REAL,Todd Burpo with Lynn Vincent,5,68,http://www.amazon.com/Heaven-Real-Little-Astounding-Story-ebook/dp/B004A90BXS?tag=NYTBS-20,combined-print-and-e-book-nonfiction,A father recounts his 3-year-old son’s encounter with Jesus and the angels during an appendectomy.,2012-05-27
0062196693,9780062196699,SCREWED!,Dick Morris and Eileen McGann,6,1,http://www.amazon.com/Screwed-Foreign-Countries-Plundering-Economy-ebook/dp/B006IDG1NI?tag=NYTBS-20,combined-print-and-e-book-nonfiction,How foreign countries take our jobs and misuse our aid.,2012-05-27
143367579X,9781433675799,THE VOW,Kim and Krickitt Carpenter with Dana Wilkerson,7,10,http://www.amazon.com/The-Vow-Events-Inspired-Movie-ebook/dp/B0077T2BHM?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"After a horrific car crash, a couple embark on a journey to fall in love all over again. The true events that inspired the movie.",2012-05-27
0805093079,9780805093070,KILLING LINCOLN,Bill O'Reilly and Martin Dugard,8,32,http://www.amazon.com/Killing-Lincoln-Shocking-Assassination-Changed-ebook/dp/B004ULORYU?tag=NYTBS-20,combined-print-and-e-book-nonfiction,The anchor of “The O’Reilly Factor” recounts the assassination of Abraham Lincoln.,2012-05-27
0679603751,9780679603757,UNBROKEN,Laura Hillenbrand,9,68,http://www.amazon.com/Unbroken-World-Survival-Resilience-Redemption/dp/1400064163?tag=NYTBS-20,combined-print-and-e-book-nonfiction,An Olympic runner’s story of survival as a prisoner of the Japanese in World War II.,2012-05-27
1400052181,9781400052189,THE IMMORTAL LIFE OF HENRIETTA LACKS,Rebecca Skloot,10,56,http://www.amazon.com/The-Immortal-Life-Henrietta-Lacks/dp/1400052181?tag=NYTBS-20,combined-print-and-e-book-nonfiction,The story of a woman whose cancer cells were cultured without her permission in 1951.,2012-05-27
,9781101573082,LET'S PRETEND THIS NEVER HAPPENED,Jenny Lawson,11,4,http://www.amazon.com/Lets-Pretend-This-Never-Happened-ebook/dp/B0065S8R38?tag=NYTBS-20,combined-print-and-e-book-nonfiction,A blogger recalls her unusual upbringing.,2012-05-27
0679603859,9780679603856,THE POWER OF HABIT,Charles Duhigg,12,11,http://www.amazon.com/The-Power-Habit-What-Business/dp/081298160X?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"A Times reporter’s account of the science behind how we form, and break, habits.",2012-05-27
0316185361,9780316185363,SERVICE,Marcus Luttrell and James D Hornfischer,13,1,http://www.amazon.com/Service-Navy-SEAL-Marcus-Luttrell-ebook/dp/B007ME5CVY?tag=NYTBS-20,combined-print-and-e-book-nonfiction,A Navy Seals member who was rescued in Afghanistan describes his experience in Iraq.,2012-05-27
1451648448,9781451648447,MRS. KENNEDY AND ME,Clint Hill,14,6,http://www.amazon.com/Mrs-Kennedy-Me-Intimate-Memoir-ebook/dp/B005GG0M0G?tag=NYTBS-20,combined-print-and-e-book-nonfiction,Recollections of the Secret Service agent assigned to guard Jacqueline Kennedy.,2012-05-27
1451648553,9781451648553,STEVE JOBS,Walter Isaacson,15,29,http://www.amazon.com/Steve-Jobs-Walter-Isaacson-ebook/dp/B004W2UBYW?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"A biography of the recently deceased entrepreneur, based on 40 interviews with Jobs conducted over two years.",2012-05-27
0062030310,9780062030313,PRAGUE WINTER,Madeleine Albright with Bill Woodward,16,0,http://www.amazon.com/Prague-Winter-Enhanced-Edition-Remembrance-ebook/dp/B007NKM0BC?tag=NYTBS-20,combined-print-and-e-book-nonfiction,The former secretary of state remembers life in Czechoslovakia. ,2012-05-27
0307460983,9780307460981,DRIFT,Rachel Maddow,17,0,http://www.amazon.com/Drift-Unmooring-American-Military-Power-ebook/dp/B005BUG6T8?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"America’s path to war has become too easy, the MSNBC host argues.",2012-05-27
0547386079,9780547386072,IMAGINE,Jonah Lehrer,18,0,http://www.amazon.com/Imagine-Creativity-Works-Jonah-Lehrer/dp/B007QRI1UQ?tag=NYTBS-20,combined-print-and-e-book-nonfiction,An account of the science of creativity argues that it is not a gift but a thought process that can be learned.,2012-05-27
1439127700,9781439127704,THE PRESIDENTS CLUB,Nancy Gibbs and Michael Duffy,19,0,http://www.amazon.com/The-Presidents-Club-Exclusive-Fraternity-ebook/dp/B005GG0MIS?tag=NYTBS-20,combined-print-and-e-book-nonfiction,Two journalists examine the relationships between sitting presidents and their predecessors. ,2012-05-27
0316056871,9780316056878,BOSSYPANTS,Tina Fey,20,0,http://www.amazon.com/Bossypants-Tina-Fey/dp/0316056898?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"A memoir from the former “Saturday Night Live” star, film actress and creator of “30 Rock” and ""Unbreakable Kimmy Schmidt."" Originally published in 2011.",2012-05-27
1596983140,9781596983144,AMATEUR,Edward Klein,1,1,http://www.amazon.com/The-Amateur-Edward-Klein/dp/1596987855?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"A journalist argues that President Obama is callow, arrogant and unable to lead.",2012-06-03
1594203342,9781594203343,THE ART OF INTELLIGENCE,Henry A Crumpton,2,1,http://www.amazon.com/The-Art-Intelligence-Lessons-Clandestine/dp/0143123378?tag=NYTBS-20,combined-print-and-e-book-nonfiction,The former operations officer who led the C.I.A.’s fight against Al Qaeda in Afghanistan after 9/11 reviews the lessons he learned from his 24-year career.,2012-06-03
0679405070,9780679405078,THE PASSAGE OF POWER,Robert A Caro,3,3,http://www.amazon.com/The-Passage-Power-Johnson-Vintage/dp/0375713255?tag=NYTBS-20,combined-print-and-e-book-nonfiction,From 1958 through the Kennedy assassination; the fourth volume of “The Years of Lyndon Johnson.”,2012-06-03
030740885X,9780307408853,IN THE GARDEN OF BEASTS,Erik Larson,4,38,http://www.amazon.com/In-Garden-Beasts-American-Hitlers-ebook/dp/B004HFRJM6?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"William E. Dodd, the U.S. ambassador to Germany, and his daughter, Martha, in 1930s Berlin.",2012-06-03
0805093079,9780805093070,KILLING LINCOLN,Bill O'Reilly and Martin Dugard,5,33,http://www.amazon.com/Killing-Lincoln-Shocking-Assassination-Changed-ebook/dp/B004ULORYU?tag=NYTBS-20,combined-print-and-e-book-nonfiction,The anchor of “The O’Reilly Factor” recounts the assassination of Abraham Lincoln.,2012-06-03
0849946158,9780849946158,HEAVEN IS FOR REAL,Todd Burpo with Lynn Vincent,6,69,http://www.amazon.com/Heaven-Real-Little-Astounding-Story-ebook/dp/B004A90BXS?tag=NYTBS-20,combined-print-and-e-book-nonfiction,A father recounts his 3-year-old son’s encounter with Jesus and the angels during an appendectomy.,2012-06-03
0805095837,9780805095838,MOST TALKATIVE,Andy Cohen,7,2,http://www.amazon.com/Most-Talkative-Stories-Front-Culture/dp/125003146X?tag=NYTBS-20,combined-print-and-e-book-nonfiction,The Bravo executive vice president who oversees “Top Chef” and “The Real Housewives” looks back on his career.,2012-06-03
0062113380,9780062113382,I SUCK AT GIRLS,Justin Halpern,8,1,http://www.amazon.com/Suck-at-Girls-Justin-Halpern-ebook/dp/B006FOI1KG?tag=NYTBS-20,combined-print-and-e-book-nonfiction,A humorous look at sex and love.,2012-06-03
0679603751,9780679603757,UNBROKEN,Laura Hillenbrand,9,69,http://www.amazon.com/Unbroken-World-Survival-Resilience-Redemption/dp/1400064163?tag=NYTBS-20,combined-print-and-e-book-nonfiction,An Olympic runner’s story of survival as a prisoner of the Japanese in World War II.,2012-06-03
1400052181,9781400052189,THE IMMORTAL LIFE OF HENRIETTA LACKS,Rebecca Skloot,10,57,http://www.amazon.com/The-Immortal-Life-Henrietta-Lacks/dp/1400052181?tag=NYTBS-20,combined-print-and-e-book-nonfiction,The story of a woman whose cancer cells were cultured without her permission in 1951.,2012-06-03
1451648553,9781451648553,STEVE JOBS,Walter Isaacson,11,30,http://www.amazon.com/Steve-Jobs-Walter-Isaacson-ebook/dp/B004W2UBYW?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"A biography of the recently deceased entrepreneur, based on 40 interviews with Jobs conducted over two years.",2012-06-03
1400069343,9781400069347,"LOTS OF CANDLES, PLENTY OF CAKE",Anna Quindlen,12,4,http://www.amazon.com/Lots-Candles-Plenty-Cake-Quindlen/dp/0812981669?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"The journalist and novelist, now nearly 60, looks back at her experiences and those of her generation.",2012-06-03
,9781101573082,LET'S PRETEND THIS NEVER HAPPENED,Jenny Lawson,13,5,http://www.amazon.com/Lets-Pretend-This-Never-Happened-ebook/dp/B0065S8R38?tag=NYTBS-20,combined-print-and-e-book-nonfiction,A blogger recalls her unusual upbringing.,2012-06-03
,A00B0077T2BHM,THE VOW,Kim and Krickitt Carpenter with Dana Wilkerson,14,11,http://www.amazon.com/The-Vow-Events-Inspired-Movie-ebook/dp/B0077T2BHM?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"After a horrific car crash, a couple embark on a journey to fall in love all over again. The true events that inspired the movie.",2012-06-03
0062112031,9780062112033,MY CROSS TO BEAR,Gregg Allman,15,2,http://www.amazon.com/My-Cross-Bear-Gregg-Allman/dp/0062112058?tag=NYTBS-20,combined-print-and-e-book-nonfiction,The musician’s memoir.,2012-06-03
0679603859,9780679603856,THE POWER OF HABIT,Charles Duhigg,16,0,http://www.amazon.com/The-Power-Habit-What-Business/dp/081298160X?tag=NYTBS-20,combined-print-and-e-book-nonfiction,An examination of the science behind habits — how we form them and break them.,2012-06-03
1439127700,9781439127704,THE PRESIDENTS CLUB,Nancy Gibbs and Michael Duffy,17,0,http://www.amazon.com/The-Presidents-Club-Exclusive-Fraternity-ebook/dp/B005GG0MIS?tag=NYTBS-20,combined-print-and-e-book-nonfiction,Two journalists examine the relationships between sitting presidents and their predecessors. ,2012-06-03
0316185361,9780316185363,SERVICE,Marcus Luttrell and James D Hornfischer,18,0,http://www.amazon.com/Service-Navy-SEAL-Marcus-Luttrell-ebook/dp/B007ME5CVY?tag=NYTBS-20,combined-print-and-e-book-nonfiction,A Navy SEALs member who was rescued in Afghanistan describes his experience in Iraq.,2012-06-03
0547386079,9780547386072,IMAGINE,Jonah Lehrer,19,0,http://www.amazon.com/Imagine-Creativity-Works-Jonah-Lehrer/dp/B007QRI1UQ?tag=NYTBS-20,combined-print-and-e-book-nonfiction,An account of the science of creativity argues that it is not a gift but a thought process that can be learned.,2012-06-03
0316056871,9780316056878,BOSSYPANTS,Tina Fey,20,0,http://www.amazon.com/Bossypants-Tina-Fey/dp/0316056898?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"A memoir from the former “Saturday Night Live” star, film actress and creator of “30 Rock” and ""Unbreakable Kimmy Schmidt."" Originally published in 2011.",2012-06-03
1596987855,9781596987852,AMATEUR,Edward Klein,1,2,http://www.amazon.com/The-Amateur-Edward-Klein/dp/1596987855?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"A journalist argues that President Obama is callow, arrogant and unable to lead.",2012-06-10
0062135120,9780062135124,IT WORKED FOR ME,Colin Powell with Tony Koltz,2,1,http://www.amazon.com/It-Worked-Me-Life-Leadership-ebook/dp/B006IE2F3W?tag=NYTBS-20,combined-print-and-e-book-nonfiction,Rules for effective leadership from the four-star general and former secretary of state.,2012-06-10
0805093079,9780805093070,KILLING LINCOLN,Bill O'Reilly and Martin Dugard,3,34,http://www.amazon.com/Killing-Lincoln-Shocking-Assassination-Changed-ebook/dp/B004ULORYU?tag=NYTBS-20,combined-print-and-e-book-nonfiction,The anchor of “The O’Reilly Factor” recounts the assassination of Abraham Lincoln.,2012-06-10
030740885X,9780307408853,IN THE GARDEN OF BEASTS,Erik Larson,4,39,http://www.amazon.com/In-Garden-Beasts-American-Hitlers-ebook/dp/B004HFRJM6?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"William E. Dodd, the U.S. ambassador to Germany, and his daughter, Martha, in 1930s Berlin.",2012-06-10
0679603751,9780679603757,UNBROKEN,Laura Hillenbrand,5,70,http://www.amazon.com/Unbroken-World-Survival-Resilience-Redemption/dp/1400064163?tag=NYTBS-20,combined-print-and-e-book-nonfiction,An Olympic runner’s story of survival as a prisoner of the Japanese in World War II.,2012-06-10
1400052181,9781400052189,THE IMMORTAL LIFE OF HENRIETTA LACKS,Rebecca Skloot,6,58,http://www.amazon.com/The-Immortal-Life-Henrietta-Lacks/dp/1400052181?tag=NYTBS-20,combined-print-and-e-book-nonfiction,The story of a woman whose cancer cells were cultured without her permission in 1951.,2012-06-10
0679405070,9780679405078,THE PASSAGE OF POWER,Robert A Caro,7,4,http://www.amazon.com/The-Passage-Power-Johnson-Vintage/dp/0375713255?tag=NYTBS-20,combined-print-and-e-book-nonfiction,From 1958 through the Kennedy assassination; the fourth volume of “The Years of Lyndon Johnson.”,2012-06-10
0849946158,9780849946158,HEAVEN IS FOR REAL,Todd Burpo with Lynn Vincent,8,70,http://www.amazon.com/Heaven-Real-Little-Astounding-Story-ebook/dp/B004A90BXS?tag=NYTBS-20,combined-print-and-e-book-nonfiction,A father recounts his 3-year-old son’s encounter with Jesus and the angels during an emergency appendectomy.,2012-06-10
1451648553,9781451648553,STEVE JOBS,Walter Isaacson,9,31,http://www.amazon.com/Steve-Jobs-Walter-Isaacson-ebook/dp/B004W2UBYW?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"A biography of the recently deceased entrepreneur, based on 40 interviews with Jobs conducted over two years.",2012-06-10
0679603859,9780679603856,THE POWER OF HABIT,Charles Duhigg,10,12,http://www.amazon.com/The-Power-Habit-What-Business/dp/081298160X?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"A Times reporter’s account of the science behind how we form, and break, habits.",2012-06-10
1250008352,9781250008350,THE REAL CRASH,Peter D Schiff,11,1,http://www.amazon.com/The-Real-Crash-Americas-Bankruptcy-How/dp/1250004470?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"An investment broker and frequent Fox News guest argues that America can avoid disaster by declaring bankruptcy, restructuring its debt and drastically cutting spending.",2012-06-10
0062112031,9780062112033,MY CROSS TO BEAR,Gregg Allman,12,3,http://www.amazon.com/My-Cross-Bear-Gregg-Allman/dp/0062112058?tag=NYTBS-20,combined-print-and-e-book-nonfiction,The musician’s memoir.,2012-06-10
,9781101573082,LET'S PRETEND THIS NEVER HAPPENED,Jenny Lawson,13,6,http://www.amazon.com/Lets-Pretend-This-Never-Happened-ebook/dp/B0065S8R38?tag=NYTBS-20,combined-print-and-e-book-nonfiction,A blogger recalls her unusual upbringing.,2012-06-10
0307730719,9780307730718,FEARLESS,Eric Blehm,14,1,http://www.amazon.com/Fearless-Undaunted-Ultimate-Sacrifice-Operator-ebook/dp/B006ZAZ31U?tag=NYTBS-20,combined-print-and-e-book-nonfiction,"A tribute to Adam Brown, a member of Navy SEAL Team 6, who was killed in Afghanistan.",2012-06-10
0805095845,9780805095845,MOST TALKATIVE,Andy Cohen,15,3,http://www.amazon.com/Most-Talkative-Stories-Front-Culture/dp/125003146X?tag=NYTBS-20,combined-print-and-e-book-nonfiction,The Bravo executive vice president who oversees “Top Chef” and “The Real Housewives” looks back on his career.,2012-06-10
0062113380,9780062113382,I SUCK AT GIRLS,Justin Halpern,16,0,http://www.amazon.com/Suck-at-Girls-Justin-Halpern-ebook/dp/B006FOI1KG?tag=NYTBS-20,combined-print-and-e-book-nonfiction,A humorous look at sex and love.,2012-06-10
